Title,Published At,Duration,View Count,Like Count,Dislike Count,Channel Title,Channel ID,Description,Tags,Category ID,Comment Count,Favorite Count
The Real 'Citizen Kane' (Part 1),2023-08-31T19:18:50Z,PT19M50S,248782,14879,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"🌏 Get exclusive NordVPN deal here ➵  https://NordVPN.com/althist It’s risk free with Nord’s 30 day money-back guarantee!✌

William Randolph Hearst was a strange man. A rich man. But a strange one. And he'd soon build an empire off of nothing but his own two hands and his father's money. His life was weird and his story was even weirder. 

Edited by Tyler (Whimsu/KnowledgeHusk): https://www.youtube.com/@UC2_KC8lshtCyiLApy27raYw 

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub","Citizen Kane,AlternateHistoryHub,Heartst,Citizen Kane Hearst,alternate history,hearst kane,citizen kane movie,real life citizen kane,William Randolph Hearst,Hearst history,Orson Wells,alternatehistoryhub,the real citizen kane,the real citizen kane part 1",27,530,0
The Worst Harry Turtledove Series,2023-08-07T18:52:23Z,PT10M25S,322575,15909,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"Go to https://drinkAG1.com/althist to get a free one-year supply of AG Vitamin D3+K2, plus five AG1 travel packs with your first purchase of AG1!

Is it the worst? Maybe not. But its the worst I read so far. What if the eastern part of the US was in the middle of the ocean? That'd be something. Thats the plot of the 'Atlantis' series. 

And its something else.

Twitter: https://twitter.com/AltHistoryHub

00:00 Read
00:59 Introduction
02:15 The Story
04:53 The Writing
06:29 The Lore Bore
08:02 Rad Rad Bizarre Adventure","AlternateHistoryHub,alternate history,alternate history turtledove,the atlantis series,atlantis,harry turtledove atlantis,alternate history atlantis,alternate history hub atlantis,the worst harry turtledove series,bad books,terrible books,funny book review",27,1223,0
Talking Turtledove: The Atlantis Series,2023-08-05T16:14:48Z,PT23M54S,266374,13614,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"Time for @EmperorTigerstar and I to talk about Turtledove. An annual tradition. We decided this time to use a more laid back format. 
Check out his video about 'The Two Georges' https://www.youtube.com/watch?v=rX9DCOrD_Qk

Chapters: 
00:00 Intro
01:43- What Causes This
03:13 Birds
05:39- English Colonization
06:34- Boredom
10:00 Radcliffe
13:50 Turtledove's Writing
15:37 Repeating
18:00- Oh Turtledove
21:00 A Wasted Premise","AlternateHistoryHub,alternate history,AlternateHistoryHub turtledove,Turtledove,EmperorTigerstar,Talking Turtledove,Turtledove The Atlantis Series,Atlantis,The Atlantis Series",27,985,0
What if Nobody Had Lived in the Americas?,2023-07-15T19:14:29Z,PT20M14S,699300,33844,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"Yeah this is quite the idea. What if nobody crossed into Beringia thousands of years ago? What if Europeans came across the New World and it was just, empty? So much changes, but I tried to sum it up quickly.

Knight Plush: https://www.makeship.com/products/knight-plush-1

Twitter: https://twitter.com/AltHistoryHub","What if Nobody Had Lived in the Americas?,What if nobody had crossed beringia?,beringia?,alternatehistoryhub,what if no natives?,alternate history,alternate history americas,what if nobody crossed into the americas?,empty americas,colonization of the americas,new world,new world colonization,age of discovery,no crossing the americas",27,3390,0
The Guy Who Drove Across America For A $50 Bet,2023-06-06T18:22:44Z,PT19M40S,972802,46399,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"In 1903, there was a man named Horatio. He really liked cars. He wagered a bet that he could cross the US in under 90 Days. Not a big deal today. But this was before highways, and paved roads. This was going to be a journey. 

Twitter: https://twitter.com/AltHistoryHub

Written and Edited by Tyler Franklin

Whimsu: https://www.youtube.com/c/Whimsu?app=desktop","Horatio,Horatio's Drive,the guy who droves across america,drove across america,america road trip,the first american road trip,history of cars,horatio drive,alternatehistoryhub horatio's drive,history stories,funny history story,the first cars,the guy who drove across america for a $50 bet,1900 cars,steel ball run,race in 90 days,alternatehistoryhub,pointlesshub,alternate history",27,2996,0
What if Sweden Won the Great Northern War?,2023-05-20T15:00:02Z,PT18M12S,1000594,37197,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"🌏 Get exclusive NordVPN deal here ➵  https://NordVPN.com/althist It’s risk free with Nord’s 30 day money-back guarantee!✌

The Swedish Empire was once a leading power in Europe. Its fall led to Russia's rise. What if in an alternate timeline Sweden never lost that prestige? What if it won the Great Northern War?  

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub

Edited by Casual Historian https://www.youtube.com/channel/UCGwO43-vnmkQ2i1v886JjVw","Swedish Empire,Sweden,Sweden alternate history,alternate history,alternate history hub,alternatehistoryhub,alternatehistoryhub sweden,swedish empire,great northern war,What if Sweden Won the Great Northern War?,northern war,charles,alternate history swedish empire,great northern war alternate history,history,swedish history",27,2791,0
What if Big Bird Exploded in the Challenger Disaster?,2023-04-23T19:43:04Z,PT15M50S,1583358,76237,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"The Challenger Disaster is one of the most tragic events in American space travel. It also almost ended up involving Big Bird from Sesame Street. What if Big Bird had been on that rocket? Why did it take me so long to make this video. Let's find out.

Twitter: https://twitter.com/AltHistoryHub

Makeship Plushes: 
America: https://www.makeship.com/products/aviator-america-2-0-plush
Soviet: https://www.makeship.com/products/soviet-2-0-plush

Chapters:
00:00 Intro
01:29 Big Bird Idea
02:28 Muppets
04:44 SBR
06:00 Gipper Gippin
07:55 State of the Union
10:47 Space Lesson
12:53 Graham 
13:52 To Wrap It Back Around","AlternateHistoryHub,AlternateHistoryHub Challenger,Challenger Documentary,Challenger Disaster,Challenger Big Bird,Big Bird,Big Bird Challenger,Challenger history,Challenger alternate history,what if big bird was on the challenger,space travel,nasa,space travel history,spacex,spacex rocket,space x rocket",27,5026,0
What if the Haitian Revolution Failed?,2023-04-06T15:13:51Z,PT12M1S,275138,14582,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"🌏 Get exclusive NordVPN deal here ➵  https://NordVPN.com/althist It’s risk free with Nord’s 30 day money-back guarantee!✌

The Haitian Revolution was the most successful slave revolt in history. While the history passed that has been, rough. It still affected a lot of minds in the 19th century. So what if the Haitian Revolution failed? 

AMERICA PLUSH: https://www.makeship.com/products/aviator-america-2-0-plush
SOVIET PLUSH: https://www.makeship.com/products/soviet-2-0-plush

Twitter: https://twitter.com/AltHistoryHub","AlternateHistoryHub,alternate history,what if the haitian revolution failed,haitian revolution,haiti,haiti alternate history,simon bolivar,bolivia,latin america revolution,alternatehistoryhub haitian revolution,haiti history",27,1181,0
What if Russia Was Muslim? Part 2,2023-02-25T19:45:30Z,PT21M38S,330502,16616,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"Get a 60-day free trial at https://www.shipstation.com/althistory. Thanks to ShipStation for sponsoring the show!

PART 1: https://www.youtube.com/watch?v=SameGjjXjmQ&t=9s

For some reason Vladimir the Great picked Islam in an alternate timeline. The ramifications for this were tremendous. Probably destroyed the idea of Russia at all. Would Russia turn to Central Asia? Would Novgorod be its own independent state? 

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub

Edited by Grant Hurst of Casual Historian: https://www.youtube.com/@UCGwO43-vnmkQ2i1v886JjVw 

Chapters: 
00:00 Introduction
01:00 A Tale of Two Russias
08:44 Novgorod
12:33 Christian Russia 
16:00 Muslim Russia","What if Russia Picked Islam Instead?,What if Russia Picked Islam?,Orthodox Christianity,Islam,What if Russia Was Muslim,Muslim Russia,Vladimir the Great,Russian history,AlternateHistoryHub,alternate history,alternate history russia,russia,history of russia,history of eastern slavs,history of orthodox,what if russia converted to islam,What if Russia Was Muslim Part 2,Part 2",27,1250,0
What if Russia Was Muslim?,2023-02-10T17:02:21Z,PT21M35S,805260,33821,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"Go to https://manscaped.com/alternatehistoryhub to get 20% OFF + Free Shipping with promo code ALTHIST! #teammanscaped #sponsored #manscapedpod 

PART 2: https://www.youtube.com/watch?v=KDYAZAR3czQ

Vladimir the Great had a choice to make, and he chose Orthodox Christianity. But what if he chose Islam instead? How could this have changed Russia's history? Would there be a Russia. Here's one scenario.

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub

Chapters:
00:00 Intro
02:37 An Islamic Russia
10:34 Mongols, Turks and Livonian Jerks
16:10 Still Not Past 1500s
18:50 Integration","What if Russia Picked Islam Instead?,What if Russia Picked Islam?,Orthodox Christianity,Islam,What if Russia Was Muslim,Muslim Russia,Vladimir the Great,Russian history,AlternateHistoryHub,alternate history,alternate history russia,russia,history of russia,history of eastern slavs,history of orthodox,what if russia converted to islam",27,3742,0
What if Columbus Was Right?,2023-01-28T19:30:30Z,PT36M58S,981744,36429,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"🌏 Get exclusive NordVPN deal here ➵  https://NordVPN.com/althist It’s risk free with Nord’s 30 day money-back guarantee!✌

When Columbus sailed the ocean blue he figured he was headed for Asia. He didn't. But what if he did? What if the world actually looked like Columbus thought it did? All the strange misconceptions Europe had included.

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub

0:00 Intro
1:47 How We Viewed The World (Literally)
7:56 Scandia
11:20 Africa
14:06 Break
16:53 India (and Sundaland)
26:53 A Different Journey
34:39 Other Ideas
36:03 Outro","Columbus,alternate history columbus,alternate history,alternatehistoryhub,alternatehistoryhub columbus,what if columbus was right,age of discovery,discovery alternate history,columbus alternate history,columbus voyage,columbus day,alternate geography,mu,fantasy world",27,2309,0
What if Hoover Was President Earlier?,2022-12-16T17:26:24Z,PT20M35S,527401,23647,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"Herbert Hoover is considered one of the worst presidents in US history. And he was a bad president. But things could have been far different if he simply decided to run for office eight years earlier. Despite his bad reputation now, Hoover was once popular for his charity and philanthropy. What if he had ran in 1920 instead of 1928?

What if Lincoln Didn't Win: https://www.youtube.com/watch?v=McbnbtCToak
What if Henry Clay Became President?: https://www.youtube.com/watch?v=9bfcht0sonk&ab_channel=EmperorTigerstar

Alternate President Playlist: https://www.youtube.com/playlist?list=PL7DTipO5UGUvmXyq_twRLdrrS6x0j1cdj

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub","AlternateHistoryHub,alternate history,herbert hoover,great depression,how one decision changed a president's legacy forever,alternate history hoover,alternate history great depression,pointlesshub,How Waiting 8 Years Ruined One President's Legacy (And If He Didn't),how waiting ruined one presidents legacy,alt history hub,alt history,history,presidential history,presidents,worst presidents,election of 1920,fdr,new deal,mr beat,what if lincoln was never elected",27,1567,0
My Old Content Was Terrible,2022-12-08T19:56:17Z,PT25M55S,893299,47086,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"🌏 Get exclusive NordVPN deal here ➵  https://NordVPN.com/althist It’s risk free with Nord’s 30 day money-back guarantee!✌

Its been 10 years since this channel began. How the time flies. Whether you're a new viewer or old, you've probably seen my content change a lot. So how about a look back on some of the worst of the worst of what I've done. Take this as a celebration and a tale of regret. 

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub

PointlessHub: https://www.youtube.com/@UCKNbAYjhxVS5Y8p3FhhUxoA

Unlisted Playlist: https://youtube.com/playlist?list=PL7DTipO5UGUuP-ILj6OfIfpCh_lX4yuLO

Chapters:
00:00 Introduction
00:50 Early Alternate History
03:33 The First Video
04:17 The Powerpoint Era
07:18 Early Voicing Stuff
10:34 Godzilla
12:54 Fallout
14:40 Africa
16:35 Hit-Man
19:21 Attack on Titan
20:11 Conclusion
22:24 Ending","alternatehistoryhub,alternate history,alternatehistoryhub retrospective,history,fallout,fallout lore,my old content was terrible,retrospective,pointlesshub,what if africa was never colonized,what if godzilla was real,alternatehistorypt,alternate history channels,alternate history on youtube",27,3503,0
What if Nixon Was Never President?,2022-10-20T21:13:27Z,PT20M50S,956737,36859,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"Nixon was a funny man with a funny plan. He has a pretty infamous legacy, or not, depending on your point of view. Yet he was a major figure of the 70s. And I was asked this question enough so I'm doing it. What if Nixon was never president? What if somebody else took charge?

Special thanks to Jimmy for suggesting this video: https://twitter.com/JimmHub

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub","What if Nixon Was Never President?,What if Nixon wasnt president,No Nixon,Nixon Alternate history,what if bobby kennedy had lived?,what if robert kennedy wasn't assassinated?,jfk,kennedy,bobby kennedy,nixon history,richard nixon,nixon cambodia,nixon vietnam,vietnam alternate history,alternatehistoryhub,alternate history,alternate history nixon,what if nixon didnt win,what if bobby kennedy was president,1970s america",27,3160,0
The Wacky World of Flags,2022-09-23T19:05:26Z,PT18M47S,1444987,57869,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"🌏 Get exclusive NordVPN deal here ➵  https://NordVPN.com/althist It’s risk free with Nord’s 30 day money-back guarantee!✌

Flags are pretty neat. I think they're neat. You probably do too. Let's go on a journey just talking about random topics involving flags. There really is no structure to any of this, just a bunch of unrelated topics that I think are interesting. 

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub","AlternateHistoryHub,Alternate history,alternate history wacky world of flags,wacky world of flags,flags,flag history,american flag,why do we use flags,flags of the world,tricolor flags,flag Q&A,easton flag,flag video,funny flag video,funny history,why do so many flags look similar,why do state flags look similar,ohio flag,national anthems of the world,flags alternate history,fun with flags",27,2984,0
"What if the US Had ""Bought"" Greenland?",2022-09-01T00:20:18Z,PT13M20S,973061,39744,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"🌏 Get exclusive NordVPN deal here ➵  https://NordVPN.com/althist It’s risk free with Nord’s 30 day money-back guarantee!✌

The US has wanted Greenland for a while. They never got it, but they sure did want it. So what if in an alternate timeline, they bought it from the Danish? And then when that doesnt work, what if they just took it instead. Let's talk about that.

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub","AlternateHistoryHub,What if the US Had Bought Greenland?,What if the US Bought Greenland?,Greenland,What if the Americans Bought Greenland,American Greenland,Alternate Greenland,Buys Greenland,Denmark History,Funny history,funny alternate history,alternate history hub,could the us buy greenland,greenland bought,what if the us took greenland,51st state",27,2473,0
City Flags Are Abominations,2022-07-31T20:13:10Z,PT19M14S,1521506,60655,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"Get an exclusive NordPass deal plus 1 additional month for FREE here: https://nordpass.com/ahh and use code ahh  at the checkout! It’s risk free with 30 day money-back guarantee!

Flags can be symbols for anything. Nationality, ideology, anything you can imagine. Well what do you know, flags exist for cities too. In the US, they're pretty terrible. But I wanted to talk about the flags across the world to really show what works and what doesn't.

Twitter: https://twitter.com/AltHistoryHub
Patreon: https://www.patreon.com/AlternateHistoryHub

Chapters:
0:00 Intro
01:50 Europe
05:05 Russia
06:10 Asia
08:27 United States
14:32 Worst of the Worst
16:42 Conclusion","City Flags Are Abominations,City Flags,Vexiollogy,City flags bad,bad city flags,bad flags,funny flags,alternatehistoryhub,flag history,alternatehistoryhub flags,alternate history,pointlesshub,national anthems,national anthems of the world,city flags of the world,fun with flags,pocatello idaho,american city flags,funny history,funny flag video,history meme",27,6825,0
What if Japan Had Converted To Christianity?,2022-07-04T16:44:54Z,PT19M13S,932346,43633,N/A,AlternateHistoryHub,UClfEht64_NrzHf8Y0slKEjw,"Before Japan isolated itself for two centuries it had a growing relationship with the West. Goods from China and Europe came in and as a side-effect Christianity began growing among the peasantry. What if in an alternate timeline, this stuck? What if Japan had adopted Christianity?

Roman Plush: https://www.makeship.com/products/roman-empire-plush
Twitter: https://twitter.com/AltHistoryHub

PointlessHub: https://www.youtube.com/c/PointlessHub

Kings and Generals Shimabara Rebellion: https://www.youtube.com/watch?v=YgMIUzUeBnE","Japan Christianity,What if Japan Had Converted To Christianity?,Christianity Japan,Japan,Japan AlternateHistoryHub,AlternateHistoryHub,alternate history japan,Shimabara Rebellion,Japan Catholicism,Catholic Samurai,Portugal and Japan,Portugese Empire,alternate history,history japan,japanese history,matthew perry japan,japanese",27,3373,0
