Title,Published At,Duration,View Count,Like Count,Dislike Count,Channel Title,Channel ID,Description,Tags,Category ID,Comment Count,Favorite Count
Invincible Season 2 is Incredible (So Far),2023-12-06T21:19:41Z,PT13M9S,209704,9360,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"LAST CHANCE TO CHECK OUT BINARY SEA FOR $2: https://zoop.gg/c/binarysea
Invincible is finally back after a long break, and it's top notch. in this video, I go over why I loved it so much. From Omni-Man to Atom Eve and much more.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Invincible,Season 2,Omniman,omni-man,Nolan,Mark,Atom Eve,Robot,episode 1,episode 2,episode 3,episode 4,review,reaction,Captain Midnight,captainmidnight,Robert Kirkman",22,603,0
Creating My First Comic: Behind the Scenes of Binary Sea,2023-12-02T21:15:40Z,PT9M36S,10476,792,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"BINARY SEA Campaign: https://zoop.gg/c/binarysea
The first issue of my comic book BINARY SEA is live on Zoop for a few more days! In this video I go over its creation process with a little help from artist Jason Piperberg!
 Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Captain Midnight,captainmidnight,comic books,comics,Binary Sea,behind the scenes",22,78,0
The Bizarre State of Sony's Spider-Man Universe,2023-11-20T19:18:29Z,PT9M17S,257642,11513,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"GET MY COMIC BINARY SEA FOR $2: https://zoop.gg/c/binarysea
After the trailer for Madame Web dropped, I think it is time to talk about Venom, Kraven the Hunter, Morbius and the rest of Sony's strange slate of movies. 
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Spiderman,Spider-Man,Madame Web,Madam Web,Sony,Captain Midnight,Captainmidnight,Kraven the Hunter,Venom,Spider-Verse,MCU,Tom Holland",22,1036,0
The Big Problem With The Marvels,2023-11-13T21:28:48Z,PT11M32S,274234,11277,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"GET MY COMIC BINARY SEA FOR $2: https://zoop.gg/c/binarysea
The Marvels isn't great! But it had potential. In this video, I go over where I feel like the latest adventures of Captain Marvel and Ms Marvel went off the rails. The MCU needed a lot more than this right now.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","The Marvels,Marvel,MCU,Phase 4,Phase 5,Ms Marvel,Captain Midnight,captainmidnight,reaction,review,Disney",22,1597,0
Talk to Captain Midnight,2023-11-10T20:38:28Z,PT36S,15960,549,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"SIGN UP HERE: https://zoop.gg/c/binarysea
If you want to improve your YouTube stats, let's talk! And check out my comic book, Binary Sea. To do both, use the YouTube Consultation tier.
#videocreator #channelgrowth #youtubetips #shorts","small youtubers,youtube tips,youtube tips and tricks,channel growth",22,14,0
BINARY SEA - Standalone Trailer,2023-11-08T21:05:46Z,PT1M36S,9834,723,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"LIVE NOW ON ZOOP FOR $2: https://zoop.gg/c/binarysea
Here's the standalone version of the trailer for my new comic book Binary Sea! Digital editions are $2 and we have a Spider-Man homage cover. Check it out!
 Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Captain Midnight,Captainmidnight,Binary Sea,comic book,Zoop,Spider-Man",22,40,0
Read My Comic Binary Sea For $2 (FACE REVEAL),2023-11-06T19:00:12Z,PT8M47S,69183,7294,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"BINARY SEA Campaign: https://zoop.gg/c/binarysea
The first issue of my comic book BINARY SEA is now live on Zoop. This has been years in the making and I'm so thrilled to finally present it to you. Created by me, Graham Blackaby, and Jason Piperberg, with colors from Luca Romano.
Timestamps:
00:00 BINARY SEA Announcement
1:00 BINARY SEA Trailer
2:22  Rewards/AF15 Homage Variant
3:31 YouTube Channel Consultations
4:11 Help Classic Comic Creators Stretch Goal
4:44 Graham Blackaby Talks With You
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Binary Sea,Captain Midnight,captainmidnight,Comic Book,face reveal,Zoop,Graham Blackaby",22,515,0
The Year Video Game Movies Took Over,2023-11-03T00:20:00Z,PT9M57S,83848,4769,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Nebula. Get a GREAT deal on Nebula now: https://go.nebula.tv/captainmidnight
Check out NerdSync's class: https://nebula.tv/how-to-make-a-nerdsync-video?ref=captainmidnight
Five Nights at Freddys and the Super Mario movie have proven to be some of the biggest hits of the year. Meanwhile, superhero films from Marvel and DC are floundering. Does this mean that we may see one start to overtake the other in big blockbuster films?
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Mario,MCU,Marvel,DC,FNAF,Five Nights at Freddys,Matpat,Captain Midnight,Captainmidnight,The Marvels",22,633,0
The Bizarre State of Will Smith's Career,2023-10-25T19:32:56Z,PT15M28S,412701,14583,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Brilliant. Go to https://brilliant.org/Midnight/ and sign up for free 30 day trial, the first 200 people that go to that link will get 20% off the annual Premium subscription.
From Bad Boys to Men in Black, Will Smith spent decades at the top of the Hollyhood heap. These days, post-The Slap, things are a little more complicated. In this video I go over the past and future of The Fresh Prince.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Will Smith,Oscars,Bad Boys,I am Legend,Captain Midnight,captainmidnight,The Slap,Chris Rock,Men in Black,Jada,movies,trailers",22,1502,0
The Office Reboot Is a Terrible Idea,2023-10-09T21:16:02Z,PT11M7S,323032,9662,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Nebula. Get a GREAT deal on Nebula now: https://go.nebula.tv/captainmidnight
Check out NerdSync's class: https://nebula.tv/how-to-make-a-nerdsync-video?ref=captainmidnight
It appears that NBC/Peacock is bringing back The Office! Will it have Michael Scott, Dwight, Pam and the gang? Who knows! I do know I think it is a bad idea.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","The Office,NBC,reboot,2023,Michael Scott,Dwight,Greg Daniels,reaction,review,Peacock,Captain Midnight,captainmidnight",22,1549,0
The Rise and Fall of Bart Simpson Mania,2023-10-01T01:12:08Z,PT13M21S,294425,10759,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Trade. Trade is offering my viewers a free bag of coffee with any subscription at http://www.drinktrade.com/captainmidnight
Season 35 of The Simpsons is about to start, so it is time to take a trip back to the early days, when Bart Simpson ruled the show's marketing. In this video, I talk about what made Bart the king of The Simpsons' early seasons.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","The Simpsons,Simpsons,Bart,Bartmania,Bart mania,Do the Bartman,Captain Midnight,captainmidnight,Homer,Marge,Season 35,S35,Season 1,Season 2,Butterfingers ad,90s nostalgia,Lisa",22,937,0
It's Time for Marvel to Move Beyond Kevin Feige,2023-09-26T15:33:56Z,PT9M4S,207316,9612,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Skillshare. The first 1,000 people to use the link will get a 1 month free trial of Skillshare: https://skl.sh/captainmidnight09231
Through all five ""phases"" of the MCU, Kevin Feige has been there, but is it time for Marvel/Disney to move on from his vision of superheroes?
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Marvel,MCU,Disney,Kevin Feige,Captain Midnight,captainmidnight,Phase 4,Phase 5,Disney+,Disney Plus,Thor,Avengers,Phase 6,Iron Man,Spider-Man,spiderman",22,1395,0
What Spider-Man 2 (PS5) Has to Get Right,2023-09-19T21:02:14Z,PT11M5S,160575,7352,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Brilliant. Go to https://brilliant.org/Midnight/ and sign up for free 30 day trial, the first 200 people that go to that link will get 20% off the annual Premium subscription.
Spider-Man 2 looks very promising. In this video I go over what I'd like to see from Venom, the costume selection, Harry Osborn and more!
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Spider-Man 2,PS5,Spiderman 2,gameplay,trailer,reaction,2023,Venom,Kraven,Lizard,Miles Morales,Peter Parker,Captain Midnight,captainmidnight,costumes,suits",22,627,0
The Scandal of Rotten Tomatoes,2023-09-11T18:09:38Z,PT8M54S,245490,10757,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Adam and Eve. Go to AdamandEve.com and use code MIDNIGHT to get 50% 1 item and free shipping in the US and Canada, some exclusions apply.
Vulture article: https://www.vulture.com/article/rotten-tomatoes-movie-rating.html
Rotten Tomatoes got in some hot water recently, leading many to question their integrity. But is the issue the Tomatometer itself? In this video I go over it all.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video.","Rotten Tomatoes,RT,scandal,Captain Midnight,captainmidnight",22,861,0
Marvel's Disney Plus Shows Have to Change,2023-08-31T23:35:32Z,PT11M31S,227755,10151,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Skillshare. The first 1,000 people to use the link will get a 1 month free trial of Skillshare https://skl.sh/captainmidnight08231
Secret Invasion is the latest in a line of Marvel Disney Plus shows that just don't quite work. In this video, I go over where the MCU shows are failing and how they could improve.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video!","Marvel,TV,Disney PLus,Disney+,Secret Invasion,MCU,Phase 4,Wandavision,Loki,Falcon,Samuel L Jackson,finale,review,Captain Midnight,captainmidnight,Disney,Nick Fury",22,1141,0
Blue Beetle is the Best DC Film of the Year,2023-08-24T19:52:53Z,PT10M18S,114057,6194,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Trade. Trade is offering my viewers a free bag of coffee with any subscription at http://www.drinktrade.com/captainmidnight
DC Studio's new Blue Beetle is a fun addition to their line-up and their best film of the year, but is that enough? In this video I go over the highs and lows of Jamie Reyes' first adventure.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video!","Blue Beetle,DC,DC Studios,James Gunn,Jamie Reyes,DCU,review,reaction,fight scenes,box office,captain midnight,captainmidnight,post credits scene",22,600,0
The Big Wonder Woman Problem at DC Studios,2023-08-14T20:29:53Z,PT10M17S,254988,10340,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Brilliant. Go to https://brilliant.org/Midnight/ and sign up for free 30 day trial, the first 200 people that go to that link will get 20% off the annual Premium subscription.
Wonder Woman was a huge hit for DC back in 2017, but times have changed. In this video, I go over Gal Gadot's recent Wonder Woman 3 comments, James Gunn's plans for DC post-Superman Legacy and more.
Variety article: https://variety.com/2023/film/news/gal-gadot-wonder-woman-3-not-in-development-1235693545/
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video!","DC,DC Studios,Gal Gadot,James Gunn,Wonder Woman,Wonder Woman 3,Superman,Batman,Captain Midnight,captainmidnight,Warner Brothers,WW1984,2023,reaction,news",22,1089,0
It's Always Sunny Season 16 Was (Almost) Perfect,2023-08-08T21:21:00Z,PT12M16S,171393,5432,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Nebula. Get a GREAT deal on Nebula now: https://go.nebula.tv/captainmidnight
Watch Maggie Mae Fish on Nebula: https://nebula.tv/videos/maggiemaefish-before-the-hays-code?ref=captainmidnight
It's Always Sunny in Philadelphia returned this year in fine form. I cover every episode in my season review.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video!","It's Always Sunny,Always Sunny,It's Always Sunny in Philadelphia,Season 16,podcast,Glenn Howerton,Charlie Day,captain midnight,captainmidnight,Frank,Danny Devito,trailer,essay,reaction,review,best episode",22,716,0
The Race to Recreate Barbenheimer,2023-07-30T21:37:55Z,PT10M9S,539336,21991,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Trade. Trade is offering my viewers a free bag of coffee with any subscription at http://www.drinktrade.com/captainmidnight
Barbie and Oppenheimer are massive hits! In this video I go over what Hollywood should learn from that...and what I'm afraid they'll take away instead.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video!","Barbie,Oppenheimer,Barbenheimer,movies,reaction,Captain Midnight,review,captainmidnight,Ken,Greta Gerwig,Margot Robbie,Chris Nolan,Nolan,trend,trailer",22,2177,0
Hollywood Has to Change,2023-07-15T18:42:58Z,PT14M39S,593642,22514,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Skillshare. The first 1,000 people to use the link will get a 1 month free trial of Skillshare https://skl.sh/captainmidnight07234
It's been a rough summer for Disney and Warner Brothers. In this video, I go over their year of flops, the WGA and SAG strikes and more.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video!","Disney,Warner Bros,Strike,SAG,WGA,Captain MIdnight,captainmidnight,The Flash,streaming,Indiana JOnes,writers,actors",22,2490,0
The Sad Mediocrity of Indiana Jones and The Dial of Destiny,2023-07-10T19:08:05Z,PT11M32S,218723,8366,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Nebula. Get Nebula using my link for 40% off an annual subscription: https://go.nebula.tv/captainmidnight
Watch Red Atom exclusive Nebula content: https://nebula.tv/redatoms?ref=captainmidnight
Indiana Jones and The Dial of Destiny is nothing special, and that's too bad. In Harrison Ford's latest adventure, Indy and Helena ""Wombat"" Shaw chase a time travel device to...mixed results.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video!","Indiana Jones,Dial of Destiny,Disney,Harrison Ford,Indy,Wombat,Steven Spielberg,George Lucas,ending,time travel,Indiana jones 5,indy 5,review,reaction,Captain Midnight,captainmidnight,Last Crusade,Kingdom of the Crystal Skull,Temple of Doom",22,1143,0
Pixar is in Crisis,2023-07-03T16:25:00Z,PT11M35S,524471,18310,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Trade. Trade is offering my viewers a free bag of coffee with any subscription at http://www.drinktrade.com/captainmidnight
Pixar's Elemental has a rough go of it at the box office, why is that? In this video, I go over Pixar's recent woes, and how they might be able to turn things around.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video!","Pixar,Disney,Elemental,review,reaction,commentary,lightyear,toy story,toy story 5,captain midnight,turning red,captainmidnight,flop,ending,Toy story 3,Toy story 2",22,2227,0
The Flash is a Trainwreck,2023-06-28T17:56:59Z,PT12M50S,418580,15223,N/A,captainmidnight,UCROQqK3_z79JuTetNP3pIXQ,"This video is sponsored by Ground News. Compare news coverage. Spot media bias. Avoid algorithms. Be well informed. Download the free Ground News app at https://ground.news/captainmidnight
There's a solid movie buried in DC's The Flash somewhere, but that's not what we ended up with.
Music by Epidemic Sound (http://www.epidemicsound.com)
Follow me on Twitter: https://twitter.com/midnightcap
Follow me on Facebook: https://www.facebook.com/midnightcap
Special thanks to Andrew Elliott (Stalli111: https://www.youtube.com/user/Stalli111  ) for editing this video!","The Flash,DC,DCEU,DCU,Ezra Miller,Batman,Michael Keaton,cameos,Christopher Reeve,George Reeves,Supergirl,James Gunn,Wonder Woman,WB,review,post-credits,2023,reaction,Captain Midnight,captainmidnight",22,1591,0
