Title,Published At,Duration,View Count,Like Count,Dislike Count,Channel Title,Channel ID,Description,Tags,Category ID,Comment Count,Favorite Count
Best of Scott The Woz 2022,2023-03-27T00:00:14Z,PT2H17M5S,642498,16342,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"It's the Best of Scott The Woz 2017 + 5. In March. And one of the episodes included released in 2023. This just keeps getting better and better.

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/",,20,1131,0
"Merry Christmas, Data Design! - Scott The Woz",2023-01-08T01:00:08Z,PT43M43S,1297256,64717,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"Scott's late. Happy Holidays and Happy New Year!

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/

Logo Design by
Nico Vliek (https://twitter.com/WhaddupNico)

Original Music by
Garrett Williamson (https://www.youtube.com/user/gwilliamsonofficial)
Chapman “Chipper” Hammond (https://www.chapmanhammondmusic.com)
Tee Lopes (https://www.youtube.com/user/teezord) 

Music Used:
""Opening Credits (Original Piece)"" by Garrett Williamson (https://youtu.be/ahx9mhhpMZw)
""Break In - Jolly Christmas Rendition (Original Piece)"" by Chapman ""Chipper"" Hammond
""Festive Medley"" by David Snell
""Graveyard"" by Johnny Pearson
""Chozo Statue Awakens"" from Super Metroid
""Overworld (SMB2)"" from Super Mario All-Stars
""Track 1"" from Ninjabread Man
""Dramatic Cue (G)"" by Ronald Hammer
""Main Theme"" from Ninjabread Man (https://youtu.be/gYVrycNl7mA)
""Area 1"" from Blaster Master
""Bridge Zone"" from Sonic the Hedgehog (8-Bit)
""Main Theme"" from Xenon 2: Megablast (Amiga)
""Main Theme"" from Super Jeopardy! (NES)
""Title Screen"" from Pictionary (NES)
""Cranky's Theme"" from Donkey Kong Country
""Main Theme"" from James Pond II: Codename: Robocod (Amiga)
""The Beach"" from Puggsy (Amiga)
""Military"" from Rise of the Robots (SNES)
""Michael's Theme"" from Maniac Mansion (NES)
""Main Theme"" from Jeopardy! (Game Boy)
""Institute Menu"" from Perfect Dark
""Friendly Neighbors"" from EarthBound
""Track 1"" from Lego Rock Raiders (PS1)
""Track 3"" from Lego Rock Raiders (PS1)
""Track 6"" from Lego Rock Raiders (PS1)
""Simian Acres, Beeton Tracks, Crystal Rift, Diamond Sands"" from Blast Corps
""Ghost House"" from Super Mario World
""Water 3"" from Gubble Buggy Racer
""Battle Stadium"" from Mario Kart 8 Deluxe
""Krusty Krab"" from Nickelodeon Party Blast
""General Tracks"" from Data Design Interactive Catalog (2004-2008)
""Jungle Island"" from Super Monkey Ball
""Monkey Golf"" from Super Monkey Ball
""Luigi Circuit and Mario Circuit"" from Mario Kart Wii
""Coconut Mall"" from Mario Kart Wii
""Ribbon Road"" from Mario Kart: Super Circuit
""Ancient Lake"" from Diddy Kong Racing
""Sleigh Ride"" bu David Snell
""'Er Indoors"" by Johnny Hawksworth
""Toy Time Galaxy"" from Super Mario Galaxy
""Waluigi Pinball and Wario Stadium"" from Mario Kart DS
""Dolphin Park"" from Wave Race 64
""Mini Game - SOS Backup"" from Sonic Frontiers
""Title Theme"" from Nintendo Switch Sports
""Choco Island"" from Super Mario Kart
""Mini Golf"" from Mario Kart 64
""Spocco Square"" from Nintendo Switch Sports
""Vanilla Lake"" from Super Mario Kart
""Overworld (Snow)"" from New Super Mario Bros. U
""Break In - Emotional Christmas Rendition (Original Piece)"" by Chapman ""Chipper"" Hammond
""Staff Roll (Original Piece)"" by Tee Lopes (https://youtu.be/xibcKb_mas0)",,20,4642,0
The Commercial Failure - Scott The Woz,2022-12-31T01:00:14Z,PT19M32S,1685134,84430,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"Scott talks about a few commercial failures throughout gaming history. Surely the uDraw Game Tablet won't show up.

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/

Original Music by
Garrett Williamson (https://www.youtube.com/GarArtStudios) 

""Just Buy The Game"" Full Credits
Produced, Mixed & Mastered by Garrett Williamson
Lyrics by Scott Wozniak & Garrett Williamson

Lead Vocals by Scott Wozniak, Emma Rose Williamson, Debi Selby, & Aimee Joy Weimer
Choir by Debi Selby, Kara Tualatai Davenport, Aimee Joy Weimer, Garrett Williamson, Seth Williamson

Bass by Jacob Lowery
Drums & Percussion by Scott Williamson
Keys & Other Programming by Garrett Williamson

Music Used:
""Title Screen"" from Mario & Luigi: Superstar Saga
""Berlin Byways"" from Mario Kart 8 Deluxe
""Title Screen"" from E.T. the Extra Terrestrial (Atari 2600)
""Nintendo Land Medley"" from Super Smash Bros. Ultimate
""Time of the Falling Rain"" from The Legend of Zelda: A Link to the Past
""Overworld (Soda Jungle)"" from New Super Mario Bros. U
""Japan Theme"" from Daikatana
""Donut Plains"" from Super Mario Kart
""Gnat Attack 2"" from Mario Paint
""Sand Ocean"" from F-Zero
""Priest of the Dark Order"" from The Legend of Zelda: A Link to the Past
""Okey Dokey! DX"" from Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey
""Battle"" from Mario & Luigi: Superstar Saga
""Plack Beach DX"" from Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey
""Love Rap"" from Rhythm Heaven Fever
""Red Wings"" from Final Fantasy IV
""Bowser Jr. Battle"" from New Super Mario Bros. U
""Cocoa Cave"" from Kirby Super Star
""Underground Theme"" from Super Mario World
""Smiles and Tears"" from EarthBound
""Just Buy the Game (Original Piece)"" by Garrett Williamson (https://youtu.be/z7zcWb8qeYg)
""Break In (Original Piece)"" by Garrett Williamson (https://youtu.be/sJP4G-NP-dw)",,20,4680,0
Not for Resale - Scott The Woz,2022-12-30T01:00:01Z,PT10M54S,1217917,64144,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"Scott bought resold ""Not for Resale"" games. It was nice knowing him.
Limited Edition Merchandise for Charity: https://www.pixelempire.com/scottthewoz

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/

Music Used:
""Professor Oak's Lab"" from Pokemon Snap
""Ice Cap Zone (Act 1)"" from Sonic the Hedgehog 3
""Course Theme"" from Wario Land: Super Mario Land 3
""Figure-8 Circuit, Mario Circuit"" from Mario Kart DS
""Champion Cynthia Battle"" from Pokemon Diamond & Pearl
""Shroom Ridge"" from Mario Kart 8 Deluxe
""Mario Circuit"" from Super Mario Kart
""Treasure Trove Cove"" from Banjo-Kazooie
""Cranky's Theme"" from Donkey Kong Country
""Snifit or Whifit"" from Paper Mario: Color Splash
""Cosmic Clones (Part A)"" from Super Mario Galaxy 2
""Break In (Original Piece)"" by Garrett Williamson 
(https://youtu.be/sJP4G-NP-dw)",,20,2394,0
Board Game Video Games - Scott The Woz,2022-12-29T01:00:18Z,PT18M21S,1396984,63217,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"Scott's bored.
Limited Edition Merchandise for Charity: https://www.pixelempire.com/scottthewoz

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/

Music Used:
""My Horse and I"" by Norman John Warren
""Temple of Time"" from The Legend of Zelda: Breath of the Wild
""Yoshi's Tropical Island"" from Mario Party Superstars
""BGM"" from Monopoly (GBA)
""Main Theme"" from Monopoly (Wii)
""Main Menu"" from Monopoly Plus
""Mario Stadium"" from Fortune Street
""Super Pipe House"" from Super Mario RPG: Legend of the Seven Stars
""Koopa's Tycoon Town"" from Mario Party 8
""Casino Night Zone"" from Sonic the Hedgehog 2
""Mystic Cave Zone"" from Sonic the Hedgehog 2
""Haunted Graveyard"" from Super Ghouls 'n Ghosts
""Title Screen"" from Pictionary (NES)
""Mini Game - SOS Backup"" from Sonic Frontiers
""Air Hockey"" from Clubhouse Games: 51 Worldwide Classics
""Riding (Day)"" from The Legend of Zelda: Breath of the Wild
""Four-in-a-Row/Sliding Puzzle"" from Clubhouse Games: 51 Worldwide Classics
""Overworld (SMB2)"" from Super Mario All-Stars
""1950s Music 1"" from The Game of Life (PC)
""Hollywood Theme"" from Clue (Nintendo Switch)
""Snifit or Whifit"" from Paper Mario: Color Splash
""No Way!"" from Sonic & Knuckles
""Break In (Original Piece)"" by Garrett Williamson (https://youtu.be/sJP4G-NP-dw)",,20,3466,0
Touch! Generations for Nintendo DS and Wii - Scott The Woz,2022-12-23T01:00:16Z,PT30M53S,1174747,46495,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"Touch, Scott! Touch!
Limited Edition Merchandise for Charity: https://www.pixelempire.com/scottthewoz

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/

Music Used:
""Hoop Dance"" from Wii Fit
""Personal Trainer: Cooking"" from Super Smash Bros. Ultimate
""Recommended Training - Sight Training"" from Flash Focus
""PictoChat"" from Super Smash Bros. Brawl
""Solo Game Many"" from Big Brain Academy: Wii Degree
""Title Theme"" from Rhythm Heaven
""Title Theme"" from Brain Age
""Bath Time Theme"" from Super Smash Bros. Ultimate
""Walking the Dog"" from Nintendogs
""Title Screen (Marching Band)"" from Wii Music
""Main Theme"" from 100 Classic Books
""Mushroom Gorge"" from Mario Kart Wii
""Menu"" from Brain Age
""Results"" from Brain Age
""Title Theme"" from Big Brain Academy
""Casino"" from Super Mario 64 DS
""Main Theme"" from Sudoku Gridmaster
""The Scent of Color..."" from DS Bimoji Training
""Title Theme"" from Rhythm Heaven Fever
""Title Theme"" from Elite Beat Agents
""Multiplayer Options"" from Elite Beat Agents
""World Map"" from Elite Beat Agents
""Game Select 1"" from Rhythm Heaven
""Remix 10"" from Rhythm Heaven
""Violet Sky"" from Hotel Dusk: Room 215
""Electroplankton (Remix)"" from Super Smash Bros. Ultimate
""Title Theme (Mario Bros.)"" from Super Mario Advance
""Backgammon/Chess"" from Clubhouse Games
""Main Menu"" from Clubhouse Games: 51 Worldwide Classics
""Mini-Game (Menu)"" from New Super Mario Bros.
""Track 4"" from True Swing Golf
""Title"" from Tetris DS
""Super Mario Bros. (Remix)"" from Tetris DS
""Lip's Stage"" from Panel de Pon
""Alpha Wave"" from Planet Puzzle League
""Select a Problem"" from Mario's Picross
""Title Screen"" from Picross 3D
""Challenge"" from Magnetica
""Title Screen"" from Master of Illusion
""Sawn Lesson"" from Super Smash Bros. Ultimate
""Title Screen"" from Personal Trainer: Cooking
""Food Mart"" from Tomodachi Life
""Game Setup Screen (Part 1)"" from Wii Sports Resort
""Main Menu"" from Wii Party
""Break In (Original Piece)"" by Garrett Williamson (https://youtu.be/sJP4G-NP-dw)",,20,1911,0
"Sonic 3D Blast | ""3D"" ""Blast"" - Scott The Woz",2022-12-07T02:00:09Z,PT25M14S,1210646,54240,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"Scott dies.
Limited Edition Merchandise for Charity: https://www.pixelempire.com/scottthewoz

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/

Music Used:
""Spring Stadium Zone (Act 1)"" from Sonic 3D Blast (Sega Saturn)
""Title Theme"" from Sonic 3D Blast (Sega Saturn)
""Green Grove Zone (Act 2)"" from Sonic 3D Blast (Sega Genesis)
""Diamond Dust Zone (Act 1)"" from Sonic 3D Blast (Sega Genesis)
""Gene Gadget Zone (Act 1)"" from Sonic 3D Blast (Sega Genesis)
""Spring Stadium Zone (Act 2)"" from Sonic 3D Blast (Sega Saturn)
""Green Grove Zone (Act 2)"" from Sonic 3D Blast (Sega Saturn)
""Retro Dreams"" from Sonic's Ultimate Genesis Collection
""Opening"" from Sonic 3D Blast (Sega Genesis)
""Main Menu"" from Sonic 3D Blast (Sega Genesis)
""Green Grove Zone (Act 1)"" from Sonic 3D Blast (Sega Genesis)
""Panic Puppet Zone (Act 2)"" from Sonic 3D Blast (Sega Genesis)
""Boss 1"" from Sonic 3D Blast (Sega Genesis)
""Continue?"" from Sonic 3D Blast (Sega Genesis)
""Bonus Stage"" from Sonic 3D Blast (Sega Genesis)
""Volcano Valley Zone (Act 1)"" from Sonic 3D Blast (Sega Genesis)
""Rusty Ruins Zone (Act 1)"" from Sonic 3D Blast (Sega Genesis)
""Panic Puppet Zone (Act 1)"" from Sonic 3D Blast (Sega Genesis)
""The Final Fight"" from Sonic 3D Blast (Sega Genesis)
""Staff Roll"" from Sonic 3D Blast (Sega Genesis)
""Rusty Ruins Zone (Act 1)"" from Sonic 3D Blast (Sega Saturn)
""Green Grove Zone (Act 1)"" from Sonic 3D Blast (Sega Saturn)
""Special Stage"" from Sonic 3D Blast (Sega Saturn)
""Break In (Original Piece)"" by Garrett Williamson (https://youtu.be/sJP4G-NP-dw)",,20,2885,0
Introducing CLUE®: Scott The Woz Edition - Scott The Woz Merchandise for Charity Bonanza 2022,2022-12-03T01:00:12Z,PT5M1S,253403,17303,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"https://www.pixelempire.com/scottthewoz

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/",,20,1189,0
Console Pack-In Games - Scott The Woz,2022-12-02T03:30:04Z,PT29M21S,1844107,63871,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"Scott gets a deal (wet rat).
Limited Edition Merchandise for Charity: https://www.pixelempire.com/scottthewoz

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/

Music Used:
""Bonus"" from Super Mario All-Stars
""Title Screen"" from Wii Sports
""Spring Yard Zone"" from Sonic the Hedgehog
""Main Theme (Daytime)"" from Nintendo Land
""Theme of Monita"" from Nintendo Land
""Coin Drop"" from Nintendo Land
""Stages 1-4 (Captain Falcon's Twister Race)"" from Nintendo Land
""Main Theme (Evening) (8-Bit)"" from Nintendo Land
""Spring (No Drums) (Pikmin Adventure)"" from Nintendo Land
""Stage 3 (Mario Chase)"" from Nintendo Land
""Overworld"" from Super Mario World
""CPU Plaza"" from Astro's Playroom
""Main Theme"" from The Legend of Zelda: Breath of the Wild
""Main Theme"" from 1-2-Switch
""Table Tennis"" from 1-2-Switch
""Overworld"" from Super Mario Bros. (NES)
""Stage Theme"" from Gyromite
""SFX Bonus Stage (SMB)"" from Super Mario Maker
""Stage Select"" from NES Remix
""Mii Plaza Theme 3"" from StreetPass Mii Plaza
""Main Theme"" from Face Raiders
""PictoChat"" from Super Smash Bros. Brawl
""Regulator"" from Metroid Prime Hunters First Hunt
""Main Theme"" from Altered Beast (Arcade)
""Beast Transformation"" from Altered Beast (Sega Genesis)
""Tennis - Results"" from Wii Sports
""Bowling"" from Wii Sports
""A-Type"" from Tetris (Game Boy)
""Adventure is Go!"" from Kinect Adventures
""Special Stage"" from Sonic 3D Blast (Sega Saturn)
""Main Menu"" from Sports Champions
""Koopa Cape"" from Mario Kart Wii
""Glider 2"" from Pilotwings Resort
 ""Break In (Original Piece)"" by Garrett Williamson (https://youtu.be/sJP4G-NP-dw)",,20,2195,0
Scott The Woz Merchandise for Charity Bonanza 2022,2022-11-30T01:00:11Z,PT28M58S,323630,19934,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"https://www.pixelempire.com/scottthewoz

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/",,20,1320,0
Game Deals - Scott The Woz,2022-11-21T01:15:00Z,PT19M3S,1701554,67467,N/A,Scott The Woz,UC4rqhyiTs7XyuODcECvuiiQ,"Scott talks about what he considers to be good and bad deals in gaming, i.e. somebody was finally brave enough to talk about Mass Effect 3 on Wii U.

Twitter: https://www.twitter.com/ScottTheWoz
Facebook: https://www.facebook.com/ScottTheWoz/
Instagram: https://www.instagram.com/scottthewoz/

Music Used:
""Hill Top Zone"" from Sonic the Hedgehog 2
""Mini Game - SOS Backup"" from Sonic Frontiers
""Ending Credits"" from Super Mario World
""Spocco Square"" from Nintendo Switch Sports
""Friends Theme - A New Meeting"" from Pokemon X & Y
""Athletic Theme"" from Super Mario World 2: Yoshi's Island
""Overworld Theme"" from Super Mario World 2: Yoshi's Island
""New Donk City (Daytime)"" from Super Mario Odyssey
""Aqua Star"" from Kirby 64: The Crystal Stars
""Factory Beat"" from The Lost Vikings
""The Croutonian Ship"" from The Lost Vikings
""Windy Hill (Windy Valley)"" from Sonic Adventure
""Mexican Flyer"" from Space Channel 5
""Aquatic Ruin Zone"" from Sonic the Hedgehog 2
""Dragon Roost Island"" from The Legend of Zelda: The Wind Waker
""Bob-omb Battlefield"" from Super Mario 64
""Comet Observatory 3"" from Super Mario Galaxy
""Slider"" from Super Mario 64
""Map (World 5)"" from Super Mario 3D Land
""Classic Tennis"" from Mario Tennis: Ultra Smash
""Metal Mario"" from Super Mario 64
""Busted Bayou"" from Donkey Kong Country: Tropical Freeze
""Coin Drop"" from Nintendo Land
""Cranky's Flight School"" from Donkey Kong: Barrel Blast
""Angel Island Zone (Act 1)"" from Sonic the Hedgehog 3
""Losing Results"" from Mario Kart Wii
""Break In (Original Piece)"" by Garrett Williamson (https://youtu.be/sJP4G-NP-dw)",,20,3072,0
